talk_time,battery_power,pc,three_g,mobile_wt,px_width,sc_h,sc_w,m_dep,touch_screen,fc,four_g,price_range,blue,n_cores,wifi,dual_sim,ram,int_memory,px_height,clock_speed
15,1220,8,1,125,1933,19,11,0,1,3,0,2,0,4,1,0,2589,62,403,2.9
8,1139,11,1,161,999,9,4,0,0,6,1,1,1,2,0,1,1850,58,742,0.9
7,1442,8,1,127,642,14,8,0,0,1,0,0,0,5,0,1,991,27,266,0.6
7,1671,11,1,129,848,10,4,0,0,7,1,2,0,2,0,1,2336,61,263,0.6
14,1988,1,1,94,696,16,2,0,0,0,1,3,1,8,0,0,3144,16,153,0.5
6,1277,6,1,142,1460,18,17,0,1,0,1,3,1,6,0,1,3559,35,309,0.5
13,835,18,1,128,1378,15,2,0,1,2,1,2,0,5,1,1,2583,42,396,0.8
20,771,6,0,86,922,12,1,1,1,3,0,0,1,4,0,0,770,25,327,0.5
9,1611,14,1,98,714,8,4,0,0,11,0,1,1,3,1,1,1595,3,303,0.5
20,1170,13,1,199,709,18,5,0,0,6,1,0,1,2,1,0,715,14,474,0.9
5,1310,11,0,150,970,18,17,0,1,3,0,2,0,5,1,1,2518,15,954,2.3
20,531,3,1,121,1657,18,12,0,0,0,1,1,1,4,1,1,2331,12,158,0.5
3,1715,3,1,96,1375,17,2,0,0,1,1,3,1,6,0,1,2598,18,674,0.5
6,1008,14,0,109,1972,6,4,1,0,3,0,1,0,1,0,0,1083,36,825,2.5
12,1375,13,0,105,1687,17,1,0,0,2,0,3,1,1,0,1,2890,12,898,1.3
16,1918,10,1,110,1543,7,1,0,1,2,0,2,0,5,1,0,1717,10,1170,1.9
12,1348,6,0,145,741,19,1,0,1,5,0,2,1,6,0,1,2554,36,468,2.0
10,1905,5,1,151,898,9,5,0,1,3,1,1,1,1,0,0,1545,6,849,0.5
18,1699,20,1,156,1099,16,0,0,1,16,0,1,1,4,0,0,1181,21,105,0.5
12,1034,20,0,120,1199,17,1,0,1,6,0,3,1,7,1,1,3625,37,707,2.7
6,1766,20,0,194,1306,19,2,0,0,1,0,2,1,8,1,0,2316,29,439,1.3
6,788,12,1,91,1161,12,8,0,1,4,1,3,0,8,1,1,3969,57,42,2.5
2,807,20,0,158,697,17,13,0,1,9,0,0,0,5,1,0,1284,8,667,0.5
13,645,14,1,174,584,18,8,1,0,10,1,2,0,4,1,0,3615,63,278,2.5
7,1541,15,1,165,1052,12,1,0,0,10,1,1,1,5,1,1,1108,28,796,2.8
4,1906,4,1,113,629,13,5,0,0,3,0,1,1,3,1,1,1871,55,3,1.9
4,770,9,0,196,1483,7,3,0,0,6,0,3,1,4,1,1,3473,61,603,1.5
11,1397,18,1,87,1991,12,1,0,1,13,0,3,0,6,1,1,3137,9,1308,2.9
16,1595,19,0,121,655,15,1,0,1,7,0,3,1,8,0,0,3608,12,344,2.6
19,1872,14,0,111,1879,15,5,0,0,5,0,3,1,3,0,0,2419,35,1546,1.9
5,1479,0,1,146,645,12,10,0,0,0,1,3,1,6,0,1,3762,24,327,1.8
10,712,3,1,99,1743,5,0,0,0,1,0,0,0,6,1,1,401,49,1131,2.5
14,1347,15,1,108,1008,15,3,0,0,8,1,3,0,6,1,1,3836,53,961,0.9
3,1742,7,1,176,1407,9,2,0,1,5,1,2,1,3,0,1,1921,43,356,0.5
6,764,2,1,152,511,18,7,1,1,1,0,2,1,8,0,1,3148,13,361,1.2
12,1265,16,0,182,836,5,0,0,0,7,0,1,0,5,1,0,1362,49,690,1.5
20,1854,5,1,101,627,17,4,0,1,2,1,1,0,5,0,0,1886,8,506,3.0
9,1425,2,1,89,1648,10,3,0,0,0,1,3,1,3,1,0,3771,33,396,0.6
10,504,9,1,189,1129,15,0,0,1,8,0,0,1,7,1,0,1607,14,881,1.0
13,1504,9,1,152,1853,13,11,0,0,7,1,1,0,4,1,1,1788,25,395,1.9
12,712,11,1,86,1309,11,10,0,1,6,0,1,0,2,1,0,2001,27,1245,0.5
15,1396,1,0,138,1347,7,3,0,0,0,0,2,0,7,1,1,2389,46,1191,2.4
20,1484,5,1,134,969,14,4,0,1,3,0,1,0,3,0,0,1457,12,916,3.0
20,1673,6,0,182,679,12,4,0,0,2,0,2,1,5,0,0,3094,42,214,1.6
19,1754,3,1,101,1452,11,6,1,0,1,1,3,1,4,1,1,3019,52,199,2.1
19,1433,11,1,129,784,18,15,0,0,2,1,1,1,5,1,0,2132,5,420,2.3
6,907,16,1,151,507,11,9,0,0,3,0,0,0,1,0,1,584,42,171,1.4
2,1581,19,0,172,850,19,9,0,1,9,0,1,1,4,1,0,1384,41,693,1.0
8,977,7,0,181,566,7,1,0,1,2,0,0,1,6,1,1,1206,57,63,1.1
6,912,6,0,182,794,7,2,0,1,3,0,0,0,3,1,0,1321,47,724,0.7
15,1667,0,1,138,1396,17,7,0,0,0,1,0,0,2,0,1,635,21,1211,1.0
17,1971,19,1,186,922,8,7,0,1,0,0,0,1,7,0,1,571,40,485,0.5
8,518,1,1,178,1947,5,0,0,0,0,0,2,0,7,1,1,2832,3,437,0.8
8,668,13,1,155,1203,9,5,0,1,0,0,2,0,5,1,1,2746,3,666,0.5
16,1110,16,1,152,1455,16,5,0,0,4,1,2,0,3,1,0,2572,41,800,1.5
18,875,3,1,104,969,14,2,0,0,1,1,3,1,8,0,1,3396,43,902,1.4
20,1788,16,1,141,1022,7,5,0,1,0,1,2,0,6,0,0,2321,6,149,0.5
4,1953,9,1,158,764,11,5,0,0,7,0,2,1,8,0,1,2334,56,555,2.1
14,1391,6,1,182,1256,14,7,0,1,2,1,2,0,1,0,0,3139,36,14,1.4
5,1328,18,1,144,1156,7,2,0,0,5,1,2,1,3,1,0,2674,27,602,0.5
3,1615,13,1,117,678,8,3,0,1,3,0,2,1,1,0,0,2948,9,542,2.8
6,1935,9,1,124,860,9,2,0,0,0,1,0,0,5,1,0,455,29,806,0.5
20,1442,19,1,192,687,6,5,0,1,0,0,1,0,3,0,1,2227,27,231,1.0
16,1595,19,0,121,655,15,1,0,1,7,0,3,1,8,0,0,3608,12,344,2.6
11,1891,14,1,129,1108,8,6,0,0,7,1,3,0,7,0,0,3704,37,169,2.8
16,909,9,0,146,1643,14,10,0,1,7,0,0,1,3,0,1,1244,47,410,0.7
13,946,15,1,143,1740,7,5,0,1,8,1,2,0,6,1,1,2177,25,650,1.7
15,1220,20,1,109,1249,6,4,0,0,1,0,0,1,7,0,0,1037,54,383,2.8
14,1528,3,1,156,564,15,0,0,1,2,0,0,0,8,0,0,733,37,306,2.4
4,1308,7,1,106,1215,15,2,0,0,0,1,3,0,3,1,0,3355,61,59,1.9
14,1054,12,1,136,1222,18,4,0,1,10,1,1,0,6,1,1,1675,38,1097,1.1
17,1642,17,1,171,873,13,4,0,0,16,1,2,0,6,1,1,2984,8,129,0.5
8,1583,4,0,148,1673,13,6,0,0,0,0,2,0,2,1,1,2498,14,1171,1.2
15,1569,13,1,147,930,18,1,0,0,3,0,3,0,1,1,1,3538,33,519,0.5
7,1577,7,1,105,1432,7,3,0,1,0,1,3,0,3,1,1,2967,64,116,1.0
20,1456,12,1,105,1104,6,5,0,0,7,0,1,1,5,1,1,1587,7,823,0.5
14,1027,11,1,146,534,7,4,1,0,7,0,0,1,7,1,0,1234,18,338,0.8
14,851,9,1,101,1007,12,2,1,0,7,1,0,0,2,1,1,1005,54,788,2.3
15,1215,8,0,130,1473,7,1,0,0,4,0,2,0,4,1,0,2632,16,454,1.0
18,657,1,0,141,961,14,3,0,1,0,0,0,0,2,0,0,1412,37,476,2.5
4,685,10,0,93,648,14,8,0,0,2,0,0,0,7,1,0,728,29,433,0.5
17,1164,6,0,88,1656,11,10,0,1,0,0,3,1,1,0,1,3859,61,1107,2.6
10,627,17,1,131,819,17,1,0,0,3,1,1,1,7,0,1,2476,12,447,1.6
20,1515,1,1,184,1593,14,4,0,1,0,1,0,0,3,0,0,262,56,1438,2.6
19,1554,12,1,185,1367,12,3,0,0,3,1,0,0,5,0,1,509,47,319,2.7
12,1065,8,1,162,1948,8,0,0,0,4,1,0,0,6,0,1,265,48,1188,1.7
4,1266,12,1,184,1468,10,5,0,1,0,1,2,0,3,1,1,2532,7,346,1.9
15,1647,15,1,102,1185,16,14,0,0,3,1,2,0,6,1,1,2532,38,193,1.4
19,1436,1,1,124,1836,12,5,0,1,0,1,3,0,8,0,1,2736,42,1826,2.5
10,1654,0,1,109,629,12,5,0,1,0,1,3,1,2,0,1,3112,43,546,1.5
15,730,10,1,112,846,9,4,0,1,3,1,2,1,5,0,1,3623,27,62,0.5
3,1578,19,1,138,1226,19,16,0,0,2,1,2,0,4,1,1,2458,37,411,1.9
13,972,8,0,193,1795,11,6,0,1,5,0,1,1,5,0,1,1615,13,1392,0.5
10,850,19,1,133,642,19,17,0,0,6,1,0,1,5,1,1,593,29,404,1.6
17,1698,12,1,131,508,15,3,0,1,10,1,2,0,8,0,0,2992,7,26,2.8
13,1564,16,1,129,1115,13,3,0,1,5,1,3,0,6,0,0,3742,26,117,1.4
10,596,15,0,111,1854,16,13,0,0,9,0,3,0,8,0,1,3238,64,885,2.1
9,652,2,0,142,781,18,12,0,0,1,0,0,0,3,1,1,565,58,464,0.5
18,1821,10,1,139,1018,13,8,0,0,4,1,3,0,8,1,0,3220,10,381,1.7
17,1114,15,1,197,1071,10,7,0,1,4,1,0,0,3,0,0,907,9,1040,2.8
7,748,4,1,150,1554,18,9,0,0,0,1,1,1,8,0,0,2126,27,450,1.7
6,875,7,0,110,1316,14,5,0,0,2,0,0,0,7,0,0,756,23,300,0.7
13,942,9,0,91,1532,6,3,0,1,8,0,0,0,4,1,1,587,27,754,1.4
4,726,20,1,94,978,16,11,0,1,0,1,0,0,4,1,0,1342,40,323,2.2
8,1431,1,1,191,952,7,3,0,0,0,1,0,1,1,0,0,461,56,156,0.5
3,546,15,0,159,1658,7,2,1,1,5,0,1,1,5,0,1,1550,26,416,2.6
7,1071,5,1,199,1970,6,5,0,0,0,0,3,0,4,0,0,3393,49,1328,2.6
15,717,5,0,198,1106,10,7,0,1,4,0,0,1,1,0,1,688,10,217,0.5
2,1970,19,1,80,882,14,12,0,1,11,1,2,0,8,0,1,2372,58,654,1.6
15,512,15,0,83,1849,18,14,0,1,7,0,2,1,3,1,1,2610,15,249,0.5
3,867,1,1,135,1974,13,6,0,1,0,1,0,0,6,0,1,790,4,70,1.4
8,1973,7,0,95,507,12,10,0,0,3,0,1,1,8,1,1,1724,21,127,0.5
4,1369,18,0,108,1469,16,15,0,0,3,0,3,1,1,0,1,3206,28,1451,1.7
9,1106,9,1,107,1212,9,3,0,0,4,0,2,1,3,1,0,2674,54,614,1.9
3,1986,20,1,165,1358,17,12,0,1,3,1,1,0,8,1,1,1614,51,282,0.5
7,1777,5,0,188,616,5,1,0,1,3,0,3,1,6,1,0,3868,20,511,3.0
14,1368,20,1,91,925,12,0,0,0,10,1,1,0,1,0,0,1590,42,907,0.5
10,977,15,0,165,1862,19,3,0,1,2,0,3,1,2,1,1,3714,35,1502,2.8
9,1546,4,1,101,1317,15,11,0,0,3,1,3,1,1,0,1,3521,6,91,0.5
18,640,15,1,163,1179,7,5,0,1,0,0,2,0,4,0,0,2844,20,710,0.6
6,1066,18,1,114,1571,19,13,0,1,2,1,0,0,7,0,0,468,7,1242,0.6
6,1845,12,0,96,695,9,5,0,0,10,0,1,1,1,0,1,1731,61,292,0.5
18,1059,1,0,182,1545,5,3,0,1,0,0,0,0,8,1,1,619,50,519,0.5
14,659,6,1,85,657,10,1,0,0,2,1,0,0,8,1,1,967,3,190,1.4
11,1330,1,1,183,1441,9,0,1,0,0,0,1,0,7,1,0,1733,38,1290,0.5
17,1986,19,1,89,599,11,8,0,1,7,1,3,1,7,0,1,3476,39,251,0.5
19,1424,0,1,180,1199,15,0,0,0,0,0,2,1,5,0,1,2658,20,181,2.9
10,1991,13,1,82,613,6,5,0,1,1,1,0,0,1,0,1,722,42,366,2.2
9,1991,12,0,94,1377,17,8,0,0,11,0,1,1,3,0,0,1511,9,751,1.8
3,1185,7,1,152,1642,16,2,0,1,0,0,2,0,8,1,0,2447,31,837,1.9
20,1337,1,0,200,1029,10,1,0,1,0,0,2,1,4,0,1,3242,5,161,2.7
16,1885,15,1,92,1517,9,6,0,0,12,1,1,0,4,1,1,1277,14,1406,2.4
6,1448,16,0,156,1850,12,9,1,1,13,0,1,0,3,0,1,1175,26,1792,1.4
9,1318,7,1,136,661,18,3,0,0,1,1,0,1,2,1,0,755,45,183,2.4
18,1362,9,0,131,1505,7,6,0,1,3,0,0,0,7,1,0,995,25,553,0.5
14,553,3,1,119,1517,7,3,0,0,2,1,2,0,3,0,1,2981,23,993,0.5
3,1138,17,1,187,1138,19,3,0,0,12,1,3,0,8,0,0,3475,44,111,1.4
20,860,13,1,170,1581,13,7,0,1,8,1,2,1,3,1,1,2832,40,1573,1.3
10,757,5,1,157,819,6,5,0,1,4,0,2,1,7,0,1,3433,64,114,0.9
20,1883,13,1,146,1739,16,8,0,0,3,1,3,1,6,0,0,2600,10,836,0.5
19,1203,12,1,109,510,17,13,0,1,0,1,0,1,2,0,1,1672,11,35,0.5
15,1464,14,0,117,1168,5,3,0,1,11,0,3,1,2,1,1,3927,12,854,0.5
7,1339,1,1,123,1269,6,4,0,0,0,0,2,1,2,1,1,2382,40,212,2.3
16,1502,12,1,138,588,17,14,0,1,0,0,3,1,5,0,0,3693,54,65,1.2
14,962,20,1,125,1916,16,2,0,0,14,0,1,0,1,0,1,1491,2,1618,1.0
4,1308,7,1,106,1215,15,2,0,0,0,1,3,0,3,1,0,3355,61,59,1.9
9,1097,8,1,161,1914,14,5,0,0,6,0,1,0,3,1,1,1725,64,419,2.1
8,853,16,1,200,740,15,8,0,1,10,1,3,1,2,0,0,3701,3,674,2.0
8,1563,13,0,151,572,11,1,0,0,10,0,3,0,7,1,1,3922,16,410,1.7
14,627,8,0,142,507,17,6,0,0,2,0,0,0,3,0,0,896,20,211,1.8
10,704,10,1,80,1509,9,3,0,1,8,1,0,1,1,1,0,1122,29,1108,2.7
18,1938,9,0,121,1935,18,10,0,1,5,0,3,1,2,0,1,3497,44,1299,0.5
16,1456,20,1,193,1427,12,11,0,1,5,0,3,0,3,0,1,3624,49,1285,1.6
16,1560,1,1,169,1364,15,11,0,1,0,1,2,0,7,1,0,1938,22,745,2.3
6,664,4,1,110,1478,19,15,0,1,1,1,3,1,7,1,1,3629,51,701,1.1
2,1448,11,1,138,1724,13,11,0,1,6,1,3,1,7,1,1,3378,45,570,0.5
18,1900,1,1,171,1241,15,5,0,0,0,1,3,1,1,1,1,3917,55,934,0.5
18,1138,14,1,109,1777,6,0,0,1,5,1,2,0,3,1,0,2048,48,233,1.1
6,1066,18,1,114,1571,19,13,0,1,2,1,0,0,7,0,0,468,7,1242,0.6
19,1177,8,1,191,882,18,5,0,0,1,1,0,0,2,0,0,311,29,178,0.9
11,1347,14,1,132,967,18,2,0,0,5,0,2,0,1,1,0,2484,44,434,2.9
12,614,7,1,178,1040,10,7,0,0,4,1,2,1,7,1,0,2854,51,1012,0.7
8,983,4,1,187,1176,17,8,0,1,0,1,1,0,1,1,0,1389,53,1001,1.8
6,1742,9,1,100,1469,5,4,0,0,3,0,2,1,1,1,0,1947,49,1134,1.6
4,1197,7,1,149,1629,19,5,0,1,3,1,1,0,6,1,0,1797,20,649,1.3
16,602,18,0,141,1717,7,5,0,1,9,0,2,0,8,0,0,2189,50,1571,0.9
20,502,8,1,82,1159,5,4,1,1,7,0,2,0,6,0,0,2666,52,281,0.8
13,1365,0,1,125,970,14,7,0,0,0,1,0,0,4,1,0,1300,31,293,0.6
12,1776,16,0,82,1803,15,10,0,1,2,0,3,0,6,1,0,2671,20,1563,2.2
3,1741,0,1,143,1895,11,3,0,0,0,0,3,1,8,0,0,3387,14,730,1.8
2,1285,7,1,199,1896,17,15,0,1,4,1,3,0,5,1,1,3966,11,1791,0.8
8,977,7,0,181,566,7,1,0,1,2,0,0,1,6,1,1,1206,57,63,1.1
16,1237,12,0,98,1004,11,8,0,0,7,0,2,1,4,0,0,2528,13,18,2.5
19,1278,14,1,172,1504,11,4,0,0,10,1,3,1,7,1,0,3142,60,1244,1.2
8,1191,7,1,169,1813,14,6,0,1,2,0,0,0,1,1,1,1028,13,179,2.4
10,1039,0,1,200,1827,7,1,0,1,0,1,1,0,8,1,0,1619,12,1428,1.3
18,1836,16,0,134,1139,5,0,0,1,3,0,3,1,6,0,1,3097,26,408,1.7
6,1172,3,1,164,1092,12,0,0,0,0,1,1,0,1,0,0,1477,27,607,1.9
12,1577,4,1,197,1737,19,6,0,0,0,1,2,0,5,0,1,2060,42,1045,0.5
19,1714,10,0,120,627,5,1,0,0,7,0,3,0,2,1,1,3707,31,287,0.5
18,1839,11,1,200,1493,19,10,0,0,9,1,1,1,7,1,0,927,54,475,1.2
17,1874,9,0,192,1418,15,10,0,1,1,0,1,1,2,0,0,1218,19,1238,0.6
7,730,15,1,122,1677,10,8,0,0,9,0,2,0,4,1,0,2787,9,1371,1.5
2,866,7,1,179,1686,12,11,0,1,5,1,3,0,8,1,1,3825,46,692,0.5
15,1986,20,1,162,1520,5,3,0,1,3,1,1,0,4,1,1,1377,64,236,2.7
8,532,10,1,193,1354,13,5,0,1,3,0,0,1,5,0,1,728,8,1213,0.8
19,1379,17,0,134,671,11,2,0,1,1,0,3,0,8,1,1,3912,19,387,0.5
14,1881,7,1,158,1553,12,0,0,0,4,0,1,0,5,0,0,1229,51,477,2.2
7,776,9,1,146,1803,15,11,1,1,0,1,0,1,4,1,0,685,20,991,1.7
15,772,8,1,134,1802,7,6,0,0,7,1,0,1,7,0,1,422,8,552,1.2
16,1542,11,0,182,966,14,4,0,0,1,0,3,0,2,0,0,3601,43,346,2.3
9,1735,0,1,148,846,6,1,0,1,0,1,3,1,6,0,1,3230,59,137,1.9
7,608,0,1,94,1351,16,8,0,1,0,0,1,1,4,1,1,2517,64,4,0.5
2,1170,5,1,169,684,16,8,0,1,2,0,1,0,6,1,1,2366,40,427,2.9
8,1414,20,0,137,1564,5,2,0,0,1,0,0,0,4,1,0,312,27,804,2.6
11,921,18,1,170,1469,8,2,0,1,12,1,3,1,7,0,1,3153,10,1272,2.2
6,894,14,1,199,1462,13,0,0,0,1,1,3,0,3,1,1,3615,50,1285,0.5
11,1225,12,0,116,1404,12,11,0,0,8,0,3,1,4,0,1,3836,13,759,2.1
4,765,1,1,115,1429,11,7,0,0,0,1,2,0,8,1,1,2243,47,1277,0.5
15,720,8,1,96,1733,5,3,0,0,0,1,3,1,7,1,1,2799,61,1347,1.4
19,1044,5,1,104,1263,18,7,0,1,4,1,1,0,6,1,0,1794,12,1230,1.8
19,948,20,1,173,1654,11,7,0,1,14,0,3,0,5,1,0,3499,22,257,2.3
9,1611,14,1,98,714,8,4,0,0,11,0,1,1,3,1,1,1595,3,303,0.5
11,586,5,1,188,1389,15,4,0,1,1,0,3,0,2,1,1,3646,57,1226,0.5
4,1029,8,1,171,956,15,7,0,1,5,1,0,1,5,1,1,582,5,264,1.9
19,1134,19,1,92,903,17,8,0,1,2,1,3,1,4,0,0,3632,13,18,0.9
19,598,9,1,117,764,11,2,0,1,8,1,2,1,8,0,1,3066,62,118,0.8
5,1563,0,1,170,1699,7,5,0,1,0,1,3,0,8,0,0,3660,24,142,2.4
14,1076,4,0,105,1300,7,5,0,0,3,0,1,0,5,0,0,2043,14,545,2.5
6,590,1,0,141,509,10,0,0,1,0,0,0,1,6,0,1,1817,32,227,1.2
20,843,6,1,166,1096,12,1,0,0,0,0,3,0,5,1,1,3673,16,981,1.8
4,1861,8,1,148,1877,7,5,0,0,4,1,1,1,7,0,0,601,55,1698,0.9
5,885,0,1,103,802,16,10,0,1,0,1,0,0,7,1,1,1410,15,769,2.3
8,688,2,1,89,869,5,2,1,1,0,0,0,1,3,1,0,391,2,271,1.5
3,1408,6,1,151,982,19,18,0,0,3,0,3,1,4,0,0,3162,32,875,2.5
10,659,2,1,151,1877,8,1,0,1,0,1,3,0,8,1,0,3925,24,924,2.2
8,1987,7,1,181,1516,18,5,1,1,3,1,3,1,3,1,0,3117,53,1052,0.5
11,1762,11,1,107,1364,8,3,0,1,10,1,2,1,8,0,0,2183,15,1103,2.5
7,1968,7,0,115,1259,9,8,0,0,0,0,2,0,3,1,0,2323,22,861,0.9
14,1835,13,1,193,583,18,17,0,0,4,1,0,1,7,0,0,448,11,385,2.3
19,1464,8,1,153,1341,13,6,0,0,0,1,1,0,6,0,1,1277,17,418,0.5
2,659,7,1,110,1929,15,5,0,0,6,1,1,0,3,1,0,2044,6,1054,2.7
18,1653,6,1,176,1785,19,4,0,1,2,1,3,0,4,1,1,3955,37,447,0.5
19,1824,14,1,103,1105,12,2,0,1,9,1,3,1,1,0,1,3958,2,50,1.9
12,742,14,0,190,1359,16,11,0,1,4,0,3,0,7,1,1,3557,56,577,2.2
4,1731,18,1,163,1988,5,1,0,1,4,1,3,1,6,1,1,3892,4,809,1.4
14,1979,1,0,165,1630,13,6,0,1,0,0,0,1,7,0,1,452,32,833,1.6
20,1652,5,0,89,1264,12,8,0,0,1,0,2,1,4,0,1,2338,36,313,1.1
16,1261,9,1,86,1429,9,3,0,0,3,1,1,0,2,1,0,1365,52,605,0.5
15,835,7,1,101,1604,13,5,0,1,2,0,0,0,4,1,1,1181,7,323,1.1
2,947,13,1,197,1220,16,12,0,0,0,1,2,0,2,0,1,2842,22,1176,0.8
12,1218,14,0,150,1746,10,0,0,0,3,0,1,1,7,0,1,1667,39,1122,2.8
